userWallet,credit_score,total_transactions,total_usd_volume,activity_duration_days,risk_category
0x04eb9b28d200a20337a5383b02f8b19cd419f577,506,58,1.8492064483454763e+22,79.2,Medium Risk
0x0004849537dab5c33fc8c494d05313dfbe2d99f3,505,10,3378865539.19,82.0,Medium Risk
0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,503,20,6.573285103834399e+22,84.8,Medium Risk
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,502,24,4.528724702361703e+23,122.9,Medium Risk
0x029b56845268708b6b05a90f761ebfe15151c738,501,42,1.8301838578564659e+21,48.6,Medium Risk
0x02b265d2ce756e835b1bff29e9a07e77d02488f3,499,5,3.523549143904427e+22,2.0,Medium Risk
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,497,14,3.4504569513286634e+21,104.5,Medium Risk
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,496,33,1.114211929809434e+22,69.0,Medium Risk
0x0256b3d533b384fd24bfef8f61491ceea5426b5e,495,75,6.68325791996372e+22,77.1,Medium Risk
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,493,44,1.1789742725182312e+22,107.0,Medium Risk
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,492,114,1.261329254883739e+24,138.6,Medium Risk
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,492,37,2.9351708654365665e+22,75.0,Medium Risk
0x027e9fac2d42f779d2232b76e31a3b7cbd955d70,491,4,7.722986907406014e+18,0.0,Medium Risk
0x040887454f6f08dc089d8c5671df51da5057a4bd,491,123,1.4106195165429713e+21,106.2,Medium Risk
0x05ed5e22bbf41969b11b3690700c8583b3844e25,490,90,4.793375885285863e+21,68.0,Medium Risk
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,490,85,4.5465319420338346e+21,21.1,Medium Risk
0x027b6146248b3a7648e7c7e243bd01e1704bc3ca,490,8,1.4832179079028215e+23,13.9,Medium Risk
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,489,15,1.0608887938587684e+23,117.5,Medium Risk
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,489,12,2.9071666310372717e+20,2.9,Medium Risk
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,487,14,7.184310315482535e+21,30.2,Medium Risk
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,483,49,1.5468210354809314e+21,11.9,Medium Risk
0x02682dcf41d8edbb797dba7a1b8f761b52cc6e0b,481,9,6.50930705512992e+20,76.7,Medium Risk
0x03ea93102dbd5cecf952b6715d591bf58b6a657b,479,7,1.1340123093315722e+22,0.9,Medium Risk
0x007b003c4d0145b512286494d5ae123aeef29d9e,476,23,2.361839265262942e+22,116.7,Medium Risk
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,476,103,1.190683027357004e+22,82.3,Medium Risk
0x05a08ee67f851cf618de3922d2c9da56fd7838b8,476,4,1712667992.79,16.1,Medium Risk
0x027c04aae42b4143f5718ab191ef5668c268c09b,474,35,2.9186974477687738e+20,71.8,Medium Risk
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,471,40,3.852089187486223e+22,87.9,Medium Risk
0x0572826741f58b2ffabc6fe2b196ea77993442d8,466,11,2425311103874.42,22.9,Medium Risk
0x0550dec49ceb48508c847161bb2486fff347d6fc,464,30,8.510664132140265e+21,21.0,Medium Risk
0x000bc61d0a2dfee19346ad4d1fce2fa3c099e0cb,464,77,6.214800187456194e+20,123.3,Medium Risk
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,463,20,1498862749.3,16.9,Medium Risk
0x02bd126623a52f35c2df74208e73c5c7ded740d3,463,16,7.699382425792193e+20,56.8,Medium Risk
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,461,21,1.3731494383364533e+22,112.2,Medium Risk
0x035032655b5b3784d359b56eb82c803bd971c582,460,11,1.0540590151312502e+22,119.9,Medium Risk
0x0080a01a45d5e023435dc82970ec2681a5ae050e,457,49,3.7269854064234853e+22,105.0,Medium Risk
0x027747771ce20e60d24344e2a62a1377960cced0,456,28,4.131484960164629e+22,51.8,Medium Risk
0x001589fe1923c2118f34e4277f2ef650fcbf0161,456,30,7.354631136826287e+21,132.8,Medium Risk
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,455,28,1.397435228749565e+24,13.7,Medium Risk
0x02608d35121db289427f6fd4fa53e93b5cae0bdf,455,25,1.5783471360593697e+20,63.9,Medium Risk
0x04379cffc95575cff92a5884863a26600c0f3ddb,453,12,4.594128645992035e+20,70.9,Medium Risk
0x0545a605a6b0c42bb5bd01f918e17d7347095acc,452,18,7.862087324551806e+21,131.9,Medium Risk
0x015fe88d0d4787574aaf5af64726252484365338,452,14,4.584273327490375e+19,32.3,Medium Risk
0x049201b13cd2a316aab6edae90cc0f8ed6597ea9,448,56,2.8092373832196497e+22,109.0,Medium Risk
0x03c860ca0b89eb6669102657b218372e4fc0e460,446,23,5.445715989045139e+21,9.4,Medium Risk
0x0291f3886409579b55806283a1e3865b82d2ff74,444,16,3.2190075685484202e+22,74.7,Medium Risk
0x01173bd5895acf19c67f6170f15d503d4153cf04,444,43,1.0632121235910274e+23,101.5,Medium Risk
0x01c60af7f7193370a9447a12c885427cb94f21e6,443,24,1.4026955239249316e+22,53.1,Medium Risk
0x037bc5471ff04bff3170a1364d2201259c02b127,443,36,8.522831653592412e+21,111.5,Medium Risk
0x055c5967aaf0b69868783c0527e526b7edc3f0fd,442,5,1.0811943279374873e+20,26.0,Medium Risk
0x05679df1e0f5719dabb8cbbfd46d9513c93907d0,441,32,1.3909950672827209e+23,84.5,Medium Risk
0x02d2c85be49875baf06525167bb4797746b77f61,441,25,1.3436698961229707e+21,108.9,Medium Risk
0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,441,6,2.274834488280193e+19,0.1,Medium Risk
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,441,21,5.384815338655978e+19,25.2,Medium Risk
0x00a67dc242df79dd7f6145ce38840581ae90c110,439,13,2.176522777816876e+22,80.4,Medium Risk
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,437,313,4.4256340744955456e+24,122.8,Medium Risk
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,437,61,1.3627470555356931e+23,73.5,Medium Risk
0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,437,366,8.195273356978403e+21,51.5,Medium Risk
0x01af60b03e2b9cbf947568552462f9182b959db0,437,24,148856559947.86,23.1,Medium Risk
0x00df99e12315cac90f49527b07d753b7fe9faccd,437,6,3.895857676753734e+17,0.0,Medium Risk
0x01d9c396e5eeb80380af396b758f10c01100bbb7,436,27,6.6703037764619605e+22,83.5,Medium Risk
0x020d8c51dcfc958099b4bdd433492c0aa7dbedcd,435,18,4.753615758469518e+21,91.1,Medium Risk
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,434,29,3.912536281857845e+22,69.5,Medium Risk
0x0479283a1751f32dc400615f5dd6799ebd304e6f,434,19,42479600082.06,25.8,Medium Risk
0x0030ee334630838ea4dee0b4b6ecbc973529031f,433,16,4.764599124340684e+21,74.0,Medium Risk
0x021d5abea6efbcd5dba2c8ae9237471448ea0856,433,12,2.4784909379086945e+20,98.0,Medium Risk
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,433,30,5.799965456034124e+22,98.7,Medium Risk
0x00e14bea17f4e951fb695c52a66b3429da55a117,433,49,5.709456485632971e+21,40.6,Medium Risk
0x000006eee6e39015cb523aebdd4d0b1855aba682,432,28,1.3913863045762614e+23,41.3,Medium Risk
0x01e859c314e9ae31bbd455affaa2a54ce3f3019e,431,83,3.1580744102903593e+21,32.5,Medium Risk
0x045fbe9cadc98c9d8935e3788303ab70328960a0,431,14,6.385010818858283e+20,95.8,Medium Risk
0x0003bbb966655dc0fbbb380797b07fc547e9ddc5,431,37,5.518805243601938e+20,100.8,Medium Risk
0x04cd500c83e303daad0971760823fcb6f8c870e7,428,5,4.1339847590848247e+20,90.8,Medium Risk
0x0398b107763c8e7fae5183241d383440ea3623da,428,13,3.480784344029811e+20,19.9,Medium Risk
0x03972ff1fbbc42f532dbfc16e0bfbeec5cb9007d,427,7,3.675032202211546e+19,1.1,Medium Risk
0x019ea1afabcbd84d922043c4261052a583315d2c,426,143,4.3756806382332164e+23,111.1,Medium Risk
0x02a83b64466333f227303407d37c7e8e8fefd5b6,424,53,4.837938669799504e+23,42.1,Medium Risk
0x0140c762c812c087e5b63d1f36022cf349628d45,424,39,2.649816915711763e+18,91.8,Medium Risk
0x03886228bb749eeba43426d2d6b70eba472f4876,424,33,4.352463348377195e+21,79.3,Medium Risk
0x004afb002e3fb33c833fc16b6b63103bbf97312d,423,13,2.467058612216605e+22,30.0,Medium Risk
0x05a97d4b9cda015c407da6ecdd2afc5a5353f00d,422,6,2.198164049226945e+23,48.5,Medium Risk
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,421,9,6.154458150446919e+22,68.7,Medium Risk
0x02a5c129419ffe445e6c07357715994a513741f6,421,79,1.2505458761657571e+22,87.9,Medium Risk
0x055f10edf3684e20dca3c20c063c736da702bcfb,420,56,8.337359293814078e+24,33.8,Medium Risk
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,419,19,7.75970110334933e+21,50.7,Medium Risk
0x029083b69bbba772dafec650c4e23f6490d93125,419,8,2.836173915111627e+22,43.2,Medium Risk
0x01f890b15fc99eccfb75b97c6fa0da97deef966e,418,60,4.917281248825285e+22,5.6,Medium Risk
0x03f44e563dd447449f48f8103b5df70aff7cf577,416,87,6.292647339031832e+21,77.3,Medium Risk
0x02692deba5e6310b82cf8169058dda036cec8299,416,13,1.1344851945734965e+20,39.4,Medium Risk
0x01f548245a230862b0344c2b01ee2c0c3295360e,416,22,2.4212646688339524e+22,32.7,Medium Risk
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,416,58,2.121376546654437e+22,40.7,Medium Risk
0x03ee8da73fb9ac917e03348e5a498699e4a846eb,416,19,4.854178087203914e+21,60.7,Medium Risk
0x05d373d910177db708cded252f6129f9ab7890b7,415,65,2.7107508313192623e+23,79.5,Medium Risk
0x05db3ffc9fd3f5bef6e29ae05add64a83bbcc159,413,52,3.1296915410379793e+21,48.9,Medium Risk
0x05683c2ca8cda1688438c5c75568ee0e2f6e750d,413,21,6.835232385994908e+21,63.7,Medium Risk
0x040da40b0e3b28a2c289e3891e193a52982cddc0,413,16,5.1900691463415674e+20,57.8,Medium Risk
0x00405f7b768a9a6b81e8060a17f0550501acf6be,412,144,1.6879719934301678e+22,56.8,Medium Risk
0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,411,7,2.7320228115503392e+20,112.4,Medium Risk
0x057bcaf22fe3994333bea7d27009ff27b95fb12f,411,10,2.1493387012243097e+21,135.1,Medium Risk
0x053688942c0eace50fca3f5629aa12024c09c954,410,24,5.092090648204216e+21,78.0,Medium Risk
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,410,7,1.333124063321471e+22,43.6,Medium Risk
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,409,10,2.4812059707675556e+21,21.7,Medium Risk
0x028c0a2384ee76c564023f477b5d318a89161c16,409,21,8.354542301420775e+20,33.0,Medium Risk
0x05da0c89d3f38528bd5ff5a4d271e50e664401db,409,6,1.5870490837803845e+22,40.8,Medium Risk
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,408,10,2.474671790804951e+19,66.9,Medium Risk
0x051886c7bef4b86906cb0994f14a4f6a1d120a7b,408,4,2.0252668296542846e+21,83.3,Medium Risk
0x00368bb9dba2ee83f3553feae59710b9c3743e09,408,11,3.452941602217796e+21,37.8,Medium Risk
0x01bbec9408cf03e8188f44f12636b63e8faba019,407,11,7.219407408995628e+20,71.3,Medium Risk
0x04448987b1f40dfd2ca70eeeb323ba710c5768f6,405,22,5.458944076220787e+21,39.0,Medium Risk
0x0612c30d06853fe2505905cd610d985b26976da3,405,7,3.74927722191977e+21,42.6,Medium Risk
0x0466e01f9edb0fe882be01b0693f4daf107fc151,405,9,1.7979588724953155e+22,34.0,Medium Risk
0x048328090e7a51f106ad99ac2c8eca8519725632,405,9,4.97308842872562e+20,46.1,Medium Risk
0x02ca884e10a36b822c996a3339bdd21417a4d092,402,27,6.321859794612205e+18,48.1,Medium Risk
0x02b4d35435f702921a56b5c993c999b6b8eab1df,402,9,1.2140548251794476e+20,49.6,Medium Risk
0x0262af8dff0aca22f8484e83b92d55328701ecfe,402,4,1.8347047542886742e+21,41.9,Medium Risk
0x0257272644deb3c685ec485700b7ff8f375d8879,402,5,1.9848389642454746e+21,37.6,Medium Risk
0x05f668b4dc0a8d66cf8b4fe552722d9e2202d818,401,33,7.336264028689724e+19,44.7,Medium Risk
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,401,43,7.028632390668627e+20,79.4,Medium Risk
0x034aff341d97429136304f3021e8f27975de3da0,400,53,4.997726629749108e+22,104.0,Medium Risk
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,400,4,2.832155284799087e+22,40.8,Medium Risk
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,399,15,1.2162249365797426e+22,75.5,Medium Risk
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,398,16,2.9937248610068728e+22,20.2,Medium Risk
0x023876998090f4a06ad08b13fd942e44d3168d2e,398,38,3.5119361296839618e+22,27.2,Medium Risk
0x0097f65bdc45149e5ffac00e4c51a5b073af7245,398,13,4.755563821090068e+18,0.1,Medium Risk
0x05c49ea0823e51503cd782a88cbf36d8db54d562,398,9,3.5167983648050505e+20,37.1,Medium Risk
0x041df04f972ae342ebf9d9723f7c497f4adbd798,396,5,3.974660122069712e+20,31.1,Medium Risk
0x03933112dd553026128ee4b55831764c39aa1ad8,396,5,3.9031067897411576e+19,32.9,Medium Risk
0x00c33f577e35165e07dd9a43b2baf124163bac0a,395,5,1.4278445395973888e+21,34.5,Medium Risk
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,395,11,4.164278194271336e+20,52.8,Medium Risk
0x0267640eefc2a0c4ed2c3b7fc4cf7f920a215b4e,394,35,4.677664446481312e+21,30.4,Medium Risk
0x00433d27687ff685d3871395d7fedfd42b1c3529,391,30,1.9880727988762264e+20,81.0,Medium Risk
0x00d841275b1a04ea45e29273efa213c4a59e84a1,388,10,2.2705067925026308e+20,63.2,Medium Risk
0x05b16a13e7398292cea99546b07551e94f120b31,386,18,4.1123771765149456e+22,16.0,Medium Risk
0x02206509a713e003bd099fd12a2edfef9af84665,386,4,8.560860387232148e+20,80.0,Medium Risk
0x0093660a2f58c0c38ce2ce0f894c86f9011478ea,386,162,2.325941416019518e+20,73.8,Medium Risk
0x01efd269b5c99b2b64344f1785a47e25521bff14,385,8,8.704839935161341e+20,57.0,Medium Risk
0x05924fea07959afc5ab178eb9de5403850299214,385,15,4.910799375172433e+21,0.1,Medium Risk
0x05d264cf6873f6d53dc1eb914f9a63b9106c10d9,385,7,9.144011651076718e+21,53.7,Medium Risk
0x023d1b3fb8c5159dc8c3d216cfca0ba8937a074f,385,7,3.10561741987632e+20,49.0,Medium Risk
0x0488eb591321625f9417cc3c21398c8d06ac9095,384,13,7.907946444999764e+20,34.6,Medium Risk
0x039eda3933ce405c2ff54a93a7afa07c08030164,384,7,1.226340960524283e+21,65.6,Medium Risk
0x0470cd31c8fcc42671465880ba81d631f0b76c1d,383,45,1.5953905011830216e+21,78.7,Medium Risk
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,383,4,3.971165623512525e+18,86.8,Medium Risk
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,382,9,6.549302507343989e+20,44.5,Medium Risk
0x02d5333d35b155ec5876f3a355b845ce37d2fd04,382,5,6.853681129753286e+20,58.0,Medium Risk
0x009ba176a4d59d90357e9ed631c3038dcfa7f18b,382,8,1.3867350517734394e+21,65.6,Medium Risk
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,382,8,2.5823455882822413e+21,31.9,Medium Risk
0x02ac4c9dca975e634793849092d2d5eac8d088c2,382,7,2.8658680580561388e+20,63.0,Medium Risk
0x04ccd789d60c68242d38ba1691a5debe545d9d74,382,8,3.005137542894325e+20,73.8,Medium Risk
0x02c4a98ccdfca694807554bec1cff46152b6d3d8,382,5,3.834184550059573e+19,56.6,Medium Risk
0x03a57e2f5e6e840a8a15a7650a89069a5427a95b,381,8,2.74593074221357e+20,37.9,Medium Risk
0x0563fcc76d4a53c1eeb2ba05655035c0ed04e152,381,6,1.6366969279214023e+20,67.0,Medium Risk
0x0279fec16f8d9195ac8345eebd1b6786e3336519,381,4,7.774908470928418e+20,66.1,Medium Risk
0x02a4ac561a49bd3f4a51f97b8f5d697a4eeea26c,380,70,260675692180167.8,22.2,Medium Risk
0x031291aa04a24e90fa704ae1a51598944c55de4a,380,53,4.478851340335166e+23,21.6,Medium Risk
0x0018583d7654803d2c59467e10dec5f70bbe1851,380,72,260583128623810.8,22.2,Medium Risk
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,380,69,240474432254714.53,22.2,Medium Risk
0x04b80ffd9e33286ced79539f6e2a20ca45247833,380,5,8.008475694691692e+21,94.0,Medium Risk
0x00847f96c75f1fd63f6d625a3342ba0123b20200,380,70,260606268420167.8,22.2,Medium Risk
0x02030f00b8c816895f3ee4e341f381df245c8ba4,380,71,260583128623800.72,22.2,Medium Risk
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,380,70,250627353332665.56,22.2,Medium Risk
0x01d48c3d1feaecce1256f98f80162103d588e830,380,72,260583128623810.75,22.2,Medium Risk
0x05e92f4ea55ce9a333a47689911b13407f82d81e,380,72,270737158068907.3,22.2,Medium Risk
0x006f1973f3a2911fc15569d7787f51fb114db606,380,72,260583219632386.2,22.2,Medium Risk
0x025466fb7e5351313939f54399fae325b62e53bf,380,67,240606211412021.03,22.2,Medium Risk
0x018a5329c9b24f31bff452166c73369354ae71a6,380,67,250711181435763.7,22.2,Medium Risk
0x024703e2966869ebf5a522a2796ec53e31bcf9e1,380,71,260583128623800.72,22.2,Medium Risk
0x03936fad73cfd65a108318d917a7d00af8f2b16d,380,71,260583128623800.7,22.2,Medium Risk
0x016fa60107319e33386641ae9002ea59706379d5,380,70,260661922647188.97,22.2,Medium Risk
0x0173438096718b70015e2914e7773546851fdaff,380,72,260540491790299.88,22.2,Medium Risk
0x056ac604d80cf08a97d6d17a6d637e02a8103ef2,380,70,260606268420167.8,22.2,Medium Risk
0x033d66fac8634e3c34be50cf24f5016f31447077,380,72,260540491790299.88,22.2,Medium Risk
0x03105f295874820c5939e2f27602c9478b94969d,380,72,260583219632386.38,22.2,Medium Risk
0x042b79eced8518e0357d790d4363ebb6fbfb1eb2,379,2,1.2666413789532673e+23,70.6,Medium Risk
0x006366325c813728f871c16a7703b818ee1ac6f1,379,8,1.0547097327124911e+21,32.0,Medium Risk
0x05dde6c57ebb98610db7d17afe3ca6d963182b9b,379,7,4.560157815002118e+20,32.8,Medium Risk
0x02961914072c1aaa8e0a3c8477874b311079b800,378,16,3.345031051034675e+20,9.4,Medium Risk
0x0479d748dc2516d61c04d4665b8d05d035d4dc95,378,16,2.5136844620072604e+19,27.6,Medium Risk
0x04581b79bf2fac9ed93b41b8023271ecb86b6857,378,9,4908517624227.37,32.5,Medium Risk
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,377,28,2.4298040841224426e+22,124.8,Medium Risk
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,377,15,1.9401088499877704e+20,12.8,Medium Risk
0x02e9d2239578bd27634659f59fae4df9bac4076d,377,3,2.586248629190241e+20,102.0,Medium Risk
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,376,28,1.0439715312627888e+22,25.0,Medium Risk
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,376,49,4.391546958953239e+21,111.3,Medium Risk
0x00694ba9219891081e07b31ebaf19abfd97e1acb,376,14,15902749787.73,31.9,Medium Risk
0x042a62b83529ba7bdbfd79c96804f9a36ae04c4c,375,43,3.674993183822723e+20,57.0,Medium Risk
0x037a3079e857e383454fefbea892fde12a2e83fd,375,14,1.1341255491021154e+22,10.5,Medium Risk
0x05a0fe42815aafbedf44e623d639ca097f29701e,372,14,8.079072389986086e+20,42.2,Medium Risk
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,372,19,3.963113959920782e+19,37.5,Medium Risk
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,372,5,1.885019914257016e+22,42.9,Medium Risk
0x04007f94d19462042fd84e93fcec9a5b05cf5db6,370,5,1.058999456221095e+21,18.9,Medium Risk
0x0246b0a279dd8466ecba9b3b0af5f51076763e09,370,26,1.3729869211816363e+22,125.9,Medium Risk
0x045b0d7cd8e143619bd67623cf7129e1980fb492,370,146,5542814917.18,85.3,Medium Risk
0x02f21b7c148d5fc587a285d2f538f29c36176e52,369,11,3.668835847607411e+22,18.6,Medium Risk
0x04e40c8f0b5c7e71d2eaca55387405326d533f56,368,44,2.9151019557279446e+22,27.1,Medium Risk
0x060583d3080d1f9c92cfd8985d723b35972bcc73,368,4,2.952154683282658e+22,14.0,Medium Risk
0x00d7a50850a3cb1890bf300682bcd789571c012e,367,5,6.017497898911832e+21,85.0,Medium Risk
0x054b08dbe43a7e1bf00a03ce4cc9bddeb356eee2,367,17,5.983640124703248e+20,29.0,Medium Risk
0x03c1f86a157ef2f7baaa6fa37351833d7833c4e9,367,9,7.736568313451201e+22,3.2,Medium Risk
0x0417beec20510b679ec207a0ee12720ee924b772,366,15,2.824290825885724e+21,26.9,Medium Risk
0x05ac24636011b12ffbe518100e26e25072498f0f,366,12,2.244462093826715e+21,6.0,Medium Risk
0x0130d50430776e5f0f7517f6bfa9650fc712b879,365,5,3.2440706678342513e+18,36.7,Medium Risk
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,365,9,1.2815437319921372e+20,38.2,Medium Risk
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,365,8,1.8117945362479976e+20,52.8,Medium Risk
0x0237998acdc4cf790faeddbae7d2c6b223d4e938,365,4,1.5013207743451881e+22,5.0,Medium Risk
0x05682a10a7ff570e61ffc585042f3730f726c456,364,9,6.493377357484702e+19,45.4,Medium Risk
0x00916ef0f7c59f94a28ec2a332b95d4c089a8d48,364,5,1.712217461353909e+22,86.5,Medium Risk
0x01ff899667efd1331384da95697dd2e6fc17c188,364,7,4.0646240563765785e+21,32.4,Medium Risk
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,363,12,1.527734118087771e+18,87.6,Medium Risk
0x02d9468f3794ad392949d3ef68750580046d7b79,363,12,9.160667733313659e+21,44.8,Medium Risk
0x02b3f9bfdf978bbe7434467761a706d44311a065,363,8,1.3963576933450195e+21,45.5,Medium Risk
0x0540a183be580660a4c7399311b080fe13b06a11,362,58,3.3052899408003476e+21,56.0,Medium Risk
0x04f4d6f45d2132ab59a825b0ef294eef87a652bf,361,30,6.596184832219792e+20,21.2,Medium Risk
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,360,2,5.123944286027967e+19,95.8,Medium Risk
0x0434ec40799b578a132919fe319d18aae6415c27,360,2,3.3038397544257122e+19,79.0,Medium Risk
0x0494f503912c101bfd76b88e4f5d8a33de284d1a,360,25,1.7458797251409656e+22,129.2,Medium Risk
0x017af4481e13023209f6c15f6cfdefff3c695534,360,19,3.599777453202064e+22,45.4,Medium Risk
0x00159370cbe576b765a7fb2e78582e0cb563d445,359,19,5.890549265381776e+21,20.8,Medium Risk
0x00bbcd7ea98da5f60ee393533aaa9edeb8573167,359,16,3.685695482385526e+20,1.9,Medium Risk
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,358,37,9.335779585099337e+21,30.2,Medium Risk
0x052284d77bd1c34602ecec02b72ac2017e18d87e,358,107,1818146944.05,12.8,Medium Risk
0x037343879ca2c1d0078038549ee042046f32243f,358,21,1.3386002978177344e+23,4.6,Medium Risk
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,357,13,8.869397644851487e+22,91.2,Medium Risk
0x000000003853fcedcd0355fec98ca3192833f00b,357,8,7.637631560497202e+16,7.9,Medium Risk
0x01e62987e05a45c8c304afa015d4fc3cdfcb944b,357,19,2.978652883227151e+21,14.6,Medium Risk
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,356,14,1.3241706946378876e+23,49.5,Medium Risk
0x055009e026b441f8c23fa03dd4956262c3e266e3,356,4,6.82466397626275e+20,91.3,Medium Risk
0x02f277795b12cf2010b7e77298ce29370d392409,355,19,8.509594390348619e+21,58.9,Medium Risk
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,355,8,1.172860802350478e+23,114.5,Medium Risk
0x0133a483873163fc5bc916de39abec8baf85657c,355,14,1.2471967428562687e+20,0.1,Medium Risk
0x05baf63fe8b7f6bb8e00655b052a709b388d53d3,354,11,5.907479565213655e+20,26.2,Medium Risk
0x0538146cff9325928f6394661fd6d0cc5b792edb,353,37,1.1178681923519654e+22,59.0,Medium Risk
0x01977c44632eefb5b2868e18c902584ccad574d7,353,112,7.064039205494423e+22,62.4,Medium Risk
0x01c38875ab789cb12efcd791db91217a00fd01fa,353,7,2.441374889194415e+20,88.0,Medium Risk
0x0172e05392aba65366c4dbbb70d958bbf43304e4,352,16,7.102583254013765e+23,89.5,Medium Risk
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,352,11,4.962704989265765e+20,21.7,Medium Risk
0x0057b22d4385adfbc48a6581b141e04acdaf7768,352,4,1346100825.05,65.6,Medium Risk
0x053bb067126b2641a3696d0849b6957e99344530,352,9,1.6266691674350171e+22,49.6,Medium Risk
0x00cd45dcbe9c167b5942f8889d31dc1388cfd172,351,6,1.475793111344059e+21,45.7,Medium Risk
0x01d91f7c1cbd33ac7d40842569789cc043890712,351,3,595237929.36,45.3,Medium Risk
0x0226650b3c0931feaa9330611c1afdfc3ae02aec,351,4,1185612267.59,31.8,Medium Risk
0x02fc557009ff92edbac5bc4c94a989b24008a21f,351,5,4.7290819019198883e+20,35.0,Medium Risk
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,351,3,1.0194163105236825e+21,42.0,Medium Risk
0x00f16ddf3034436fc981194a0192044ce90aa4c1,350,4,9.231705689674301e+20,61.1,Medium Risk
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,350,6,5.653034490044009e+21,51.9,Medium Risk
0x05c736f2742488470f9837186689c3b212d9459f,350,4,5.2631423085497876e+20,68.7,Medium Risk
0x051b2dead3264561e278a155911993dd2bfcbc81,350,4,3.319383608123371e+21,40.0,Medium Risk
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,350,4,437578038.5,34.2,Medium Risk
0x00e3088ddbd715f119651a58964ce1714b590f34,350,3,138792511.36,43.2,Medium Risk
0x0209707c0d22fdf56004f99d141df2e4a93ff21a,349,27,1.2929153741312456e+22,4.8,Medium Risk
0x052c68abe8e4bf0b78925e488b98f6fdc18a3af9,349,9,44140313123.68,34.5,Medium Risk
0x05e8b27dfc779b23b9b43a3b65d763af22ee2b8d,349,2,3.4046164145607426e+19,31.0,Medium Risk
0x042b2a2eb841b7166504fdb1617244724176eb91,349,48,250585845880374.2,22.2,Medium Risk
0x03ecd5763053a58a82827a9b0bb2f5199e82fee8,349,5,3.5947078650406347e+19,32.9,Medium Risk
0x05dc457a6aff742839eae0f992a1c9da4586f144,349,36,3.770115310502603e+21,35.7,Medium Risk
0x041ce53ec91c31abe748169be86f4268de4c7bea,348,3,9.9573834663336e+20,84.1,Medium Risk
0x04a43f4584372de76a0c687b3225ac6abeb63504,347,5,1.5513199402150637e+21,6.4,Medium Risk
